entity_id,name_en,name_ru,name_ar,name_zh,name_ja,name_he,name_hi,name_el,name_ko
Q100256272,Carme Cuffí i Casellas,,,,,,,,
Q100256276,Anna Hansson,,,,,,,,
Q100256282,Gottfried Karl Kerkow,,,,,,,,
Q100256287,Robert Witschakowski,,,,,,,,
Q100256291,Ann-Krisine Moback,,,,,,,,
Q100256323,Paul Courbon,,,,,,,,
Q100256324,Maylis Adhémar,,,,,,,,
Q100256340,Jakob Mikael Rubin,,,,,,,,
Q100256342,Sync 24,,,,,,,,
Q100256343,Daniel Ngamije,,,,,,,,
Q100256344,Paul Huvenne,,,,,,,,
Q100256345,Miss Tagless,,,,,,,,
Q100256363,Joan Riera,,,,,,,,
Q100256366,Paige Flynn,,,,,,,,
Q100256367,Carla Buchanan,,,,,,,,
Q100256368,Jessica Cattaneo,,,,,,,,
Q100256369,S. M. Salahuddin Islam,,,,,,,,
Q100256370,Irene Heines,,,,,,,,
Q100256383,Jean-Pierre Baudet,,,,,,,,
Q100256385,Karl Mummert,,,,,,,,
Q100256387,Carl A. Finlow,,,,,,,,
Q100256399,Georges Maenhout,,,,,,,,
Q100256408,Protais Mitali,,,,,,,,
Q100256412,E. L. Walton,,,,,,,,
Q100256415,Colin Runciman,,,,,,,,
Q100256417,Fabio Colombini,,,,,,,,
Q100256424,Frank James Turner,,,,,,,,
Q100256425,Louis E. Bisch,,,,,,,,
Q100256428,William Massie,,,,,,,,
Q100256430,Dietmar Dietrich,,,,,,,,
Q100256431,Wolfgang A. Ritschel,,,,,,,,
Q100256433,Dee Irwin,,,,,,,,
Q100256435,John Hornstein,,,,,,,,
Q100256436,Harald Millgård,,,,,,,,
Q100256437,Albert du Bruisle,,,,,,,,
Q100256440,Cdot Honcho,,,,,,,,
Q100256445,Dennis Inch,,,,,,,,
Q100256450,Serge Clément,,,,,,,,
Q100256452,Berchtold von Grüningen,,,,,,,,
Q100256458,Pere de Planella,,,,,,,,
Q100256564,Sophie Van Aken,,,,,,,,
Q100256599,Maria Cusí i Jordà,,,,,,,,
Q100256733,Lloyd M. Aiello,,,,ロイド・アイエロ,,,,
Q100256734,Gaius Julius Flaccus Aelianus,,,,,,,,
Q100256738,J. T. Sundling,,,,,,,,
Q100256794,Troy Weaver,,,,,,,,
Q100256806,Abdul Wahid Bangalzai,,,,,,,,
Q100256832,Lorna Doorman,,,,,,,,
Q100256841,Rachel Tseng,,,,,,,,
Q100256860,Maidie Andrews,Мейди Эндрюс,,,,,,,
Q100256880,Francesca Falzon Young,,,,,,,,
Q100256891,Tonia Papapetrou,,,,,,,,
Q100256903,Randy Stephens,,,,,,,,
Q100256905,Ines Marin,,,,,,,,
Q100256917,Paul of Chartres,,,,,,,,
Q100256962,Justin Garcia,Джастин Гарсия,,,,,,,
Q100256964,Gustav Hamel,,,,,,,,
Q100256966,Wilhelm Hansen,,,,,,,,
Q100256968,Aca,,,,,,,,
Q100256970,Karl Stumpf,,,,,,,,
Q100256997,Paul van Tieghem,,,,,,,,
Q100257,Joachim Lütkemann,,,,,,,,
Q100257299,Lucien Bellando de Castro,,,,,,,,
Q100257303,Anne Bellando de Castro,,,,,,,,
Q100257304,Louis Bellando de Castro,,,,,,,,
Q100257320,Atxe,,,,,,,,
Q100257339,Karel de Clercq,,,,,,,,
Q100257352,Robert Joachimovits,,,,,,,,
Q100257355,Babu Lal Vaishnav,,,,,,,,
Q100257361,Flora de Zubiría y Calbetón,,,,,,,,
Q100257365,Oszkár Barinkai,,,,,,,,
Q100257367,Asier Urbieta,,,,,,,,
Q100257368,María Josefa Calbetón y Undabeitia,,,,,,,,
Q100257375,Alexandria Kokotsis,,,亚历山德里亚·科科西斯,,,,,
Q100257430,Toshiro Murata,,,,村田敏郎,,,,
Q100257439,Jon Olivares,Джон Оливарес,,,,,,,
Q100257491,Soekisno Hadikoemoro,,,,,,,,
Q100257508,Dominic Stricker,Доминик Штрикер,دومينيك ستريكر,多米尼克·斯蒂芬·斯特里克,ドミニク・シュトリカー,,,,도미니크 슈트리커
Q100257509,Erik Probanza,Эрик Пробанза,,埃里克·普罗班扎,エリック・プロバンザ,,,,
Q100257513,Ali Shawqi,,,,,,,,
Q100257515,Charles Oluka,,,,,,,,
Q100257522,Julen Jiménez,,,,,,,,
Q100257528,Wolfgang Nestvogel,,,,,,,,
Q100257530,Christopher Sciueref,Кристофер Шуереф,,克里斯托弗·西埃雷夫,クリストファー・シウエレフ,,,,
Q100257531,Xabier Elizalde,,,,,,,,
Q100257563,Ander Azurmendi,,,,,,,,
Q100257591,Mehammad Fayyad,,محمد فياض,,,,,,
Q100257605,Luck Razanajaona,,,,,,,,
Q100257658,Richard Beard,,,,,,,,
Q100257686,Mustafa Al-Abdullah,,مصطفى العبد الله,,,,,,
Q100257692,Cristian Merchan,,,,,,,,
Q100257698,Milad Nouri Dijojin,,ميلاد نوري,,,,,,
Q100257714,Jude Ray,,,,,,,,
Q100257732,Erol Mehmet,Эрол Мехмет,,埃罗尔·梅米特,,,,,
Q100257759,Talaat Farid,,طلعت فريد,,,,,,
Q100257775,Jorge Monge,,,,,,,,
Q100257776,Sulaymān ḥalāwah,,سليمان حلاوة,,,,,,
Q100257809,Haminiaina Ratovoarivony,,,,,,,,
Q100257818,Osi Okerafor,Оси Окерафор,,奥西·奥克拉福,,,,,
Q100257828,Nabīl al-Sahlī,,نبيل السهلي,,,,,,
Q100257890,"Rabīʻ, Āminah",,آمنة الربيع,,,,,,
Q100257891,Niptasan,,نيبتاسن,,,,,,
Q1002579,Joe Zammit Cordina,Джо Заммит Кордина,,,,,,,
Q100257940,Muḥammad ibn ʻUmar ibn al-Wakīl,,ابن الوكيل,,,,इब्न अल-वकील,,
Q100257943,Usama ibn Sharik,,أسامة بن شريك,,,,,,
Q100257954,Karen Schwichtenberg,,,,,,,,
Q100257960,Ivar Markus Tallgren,,,,,,,,
Q100257974,ʿbd al-lh al-sīd,,عبد الله السيد,,,,,Αμπντάλα αλ Σαΐντ,
Q100257983,Rifaat Atfé,,رفعت عطفة,,,,,,
Q100257996,Zied Mehdi,,زياد مهدي,,,,,,
Q100258,Michael Chevalier,Майкл Шевалье,مايكل شوفالييه,,,,,,
Q100258004,Mohammad Al-Wadi,,محمد الوادي,,,,,,
Q100258023,"Safiya, daughter of King Saber",,صفية بنت الملك صبير,,,,,,
Q100258074,Rania Eissa,,رانيا عيسى,,,,,,
Q100258082,Emanuel Klaften,,,,,,,,
Q100258083,Malik ibn Zuhayr,,مالك بن زهير,,,,,,
Q100258094,Rasoul Mohammad Rasoul,,رسول محمد رسول,,,,,,
Q100258096,Sapir Azulay,Сапир Азулай,,萨皮尔·阿苏拉,サピル・アズレイ,,,,
Q100258099,Sarup Ajay Ram,,,,,,,,
Q100258121,Nimer Morkus,,نمر مرقس,,,נמר מורקוס,,,
Q100258129,Khalid Ali Sabah,,خالد علي سبعه,,ハリド・アリ・サバー,,,,
Q100258154,Zarqa Yaftali,,,,,,,,
Q100258202,Salah Faiq,,صلاح فائق,,,סלאח פאיק,,,
Q100258224,Heba sabah,,هبة صباح,,,,,,
Q100258225,Dayani Panagoda,,,,,,,,
Q100258228,Neji Elounelli,,ناجي العونلي,,,,,,
Q100258238,Pete Punito,Пит Пунито,,皮特·普尼托,,,,,
Q100258269,Jumana karim,,جمانة كريم,,,,,,
Q100258272,Abd al-Wahhab Abu Zayd,,عبد الوهاب أبو زيد,,,,,,
Q100258287,Safwan Al Suwaiket,,صفوان السويكت,,,,,Σαφουάν Αλ Σουικέτ,
Q100258290,Dewi Rana Amir,,,,,,,,
Q100258299,Hishām ʻAlī,,هشام علي بن علي,,,,,,
Q100258307,Jari Arkko,,,,,ג'ארי ארקו,,,
Q100258311,Nédhirou Ould Hamed,,نذيرو ولد حامد,,,,,,
Q100258312,Ghada Mardam Bey,,غادة مردم بيك,,,,,,
Q100258313,Lara Clear,Лара Клеа,,拉拉·克莱尔,,,,,
Q100258326,Ali Al-Fridawy,,علي الفريداوي,,,,,,
Q100258345,Essam Amanallah Bukhary,,عصام أمان الله بخاري,,イサム ブカーリ,,,,
Q100258348,Herman Snellman,,,,,,,,
Q100258349,Muḥammad Mukhtār Bāshā al-Miṣrī,,محمد مختار باشا,,,,,,
Q100258356,Mofeed Al-Nuwaisir,,مفيد النويصر,,,,,,
Q100258369,Raef Zreik,,رائف زريق,,,,,,
Q100258370,Safwan Abed,,صفوان العابد,,,,,,
Q100258380,Enayat al-Zayyat,,عنايات الزيات,,,,,,
Q100258400,"ʻUmayrī, Mushārī Ḥammūd",,مشاري حمود العميري,,,,,,
Q100258401,Sarita Saru B.K.,,,,,,,,
Q100258403,Mohamed El Amroussi,,محمد العمروسي,,,,,,
Q100258404,Basam Alasaly,,بسام العسلي,,,,,,
Q100258408,Raed Al-Jishi,,رائد الجشي,,,,,,
Q100258425,Suhayl al-Khalidi,,سهيل الخالدي,,,,,,
Q100258434,Mansour bin Mohammed Al-Khuraiji,,منصور بن محمد الخريجي,,,,,,
Q100258435,Hussam Al-majad,,حسام الماجد,,,,,,
Q100258440,Khaled al-Bassam,,خالد البسام,,,,,,
Q100258451,Meena Baber,,,,,,,,
Q100258464,Suhail Abanmi,,سهيل أبانمي,,,,,,
Q100258472,Henry Lawfull,Генри Лоуфулл,,亨利·劳福,ヘンリー・ローフル,,,,
Q100258478,Bassem Hawar,,باسم هوار,,,,,,
Q100258481,Ali Hamid Mukhlif,,علي حميد,,,,,,
Q100258486,Mohamed Zerguini,,محمد زرقيني,,,,,,
Q100258498,Farhan Bulbul,,فرحان بلبل,,,,,,
Q100258510,Froilyn Tenorio Mendoza,,,,,,,,
Q100258526,Michel Gabriel Murr,,ميشال غابريال المر,,,,,,
Q100258571,Amina Rasul-Bernardo,,أمينة رسول برناردو,,,,,,
Q100258611,Ehab Shaaban,,إيهاب شعبان,,,,,,
Q100258613,Aida Idriss,,عايدة مطرجي,,,,,,
Q100258625,Ram Bahadur Sunar,,,,,,,,
Q100258634,Arafa Abdel Rasoul,,عارفة عبد الرسول,,,,,,
Q100258642,Naim Antaki,,نعيم أنطاكي,,,,,,
Q100258643,Hazim El-Naser,,حازم الناصر,,,,,,
Q100258644,Alia Hatogh Buran,,علياء بوران,,,,,,
Q100258645,Nayef Al-Fayez,,نايف الفايز,,ナーイフ・アル＝ファーイズ,,,,
Q100258658,Ahmad Samir Farag,,أحمد سمير فرج,,,,,,
Q100258675,Ammar Taqi,,عمار تقي,,,,,,
Q100258678,Sohaila Rezaee,,,,,,,,
Q100258693,Ahmed Ibrahim Darwish,,أحمد إبراهيم درويش,,,,,,
Q100258703,Akram Farid,,أكرم فريد,,,,,,
Q100258712,Hussein Nahaba,,حسين نهابة,,,,,,
Q100258728,Maisam Iltaf Kazemi,,,,,,,,
Q100258743,Khalid Abu Ali,,خالد بوعلي,,,,,,
Q100258774,Ali Jassim,,علي جاسم,,,,,,
Q100258784,Al-Sharif Ahmed Omar Badr,,الشريف أحمد عمر,,,,,,
Q100258786,Gerald Klatskin,,,,,,,,
Q100258796,Fatima Hellilou,,فاطمة حليلو,,,,,,
Q100258797,ʿAbd-ar-Raḥīm Ibn-Muḥammad al-Ḫaiyāṭ,,الخياط المعتزلي,,,,,,
Q100258801,Heather Johansen,,هيذر يوهانسن,,,,,,
Q100258808,Fadila Hachemaoui,,فضيلة هشماوي,,,,,,
Q100258817,Muhammad Hasan Burayghash,,محمد حسن بريغش,,,,,,
Q100258834,Aisha Al-Ghais,,عائشة الغيص,,,,,,
Q100258880,Mervat Farrag,,ميرفت فراج,,,,,,
Q10025890,Jevgenij Viaceslavovic Kurilin,,,,,,,,
Q100258900,Ghaniyya Bouhouia,,غنية بوحوية,,,,,,
Q100259071,K. T. Jacob,,,,,,,,
Q100259089,Jan Tomeček,,,,,,,,
Q100259131,Eleonora Alvisi,,إليونورا ألفيسي,,,,,,
Q100259158,Susanna Mountfort,,,,,,,,
Q100259232,Khojasta Sameyee,,,,,,,,
Q100259296,Consol Tomas Salvany,,,,,,,,
Q100259323,Hisham Ezz Alarab,,هشام عز العرب,,,,,,
Q100259331,Bella Keshk,,بيلا كشك,,,,,,
Q100259396,Takuo Kosuge,,,,小菅卓夫,,,,
Q100259426,Morgan Audic,,,,,,,,
Q100259450,Jürgen Schönwälder,,,,,,,,
Q100259453,Gustave Keller,,,,,,,,
Q100259457,Mahira Miyanji,,,,,,,,
Q100259506,Rebecca Krohn,,,,,,,,
Q100259565,Johannes Müller-Lancé,,,,,,,,
Q100259592,Emil Heimsoth,,,,,,,,
Q100259629,Heinrich Hecht,,,,,,,,
Q100259688,Josef Palugyay,,,,,,,,
Q100259697,Ahmad M. Abu-Hakima,,أحمد أبو حاكمة,,,,,,
Q100259732,Aḥmad Abū Salīm,,أحمد أبو سليم,,,,,,
Q100259783,Magda Saleh,,ماجدة صالح,,,,,,
Q100259799,Basīm Murād,,بسيم مراد,,,,,,
Q100259820,Naeema al-Gasseer,,نعيمة القصير,,,,,,
Q100259843,Saher Abdullah Al-Sabaawi,,ساهر عبد الله السبعاوي,,,,,,
Q1002599,János Foktövi,,,,,,,,
Q100259925,Logshari Kunwar,,,,,,,,
Q100260,Rudi Lorch,,رودي لورش,,,,,,
Q100260032,Abdulrahman Battawi,,عبد الرحمن بطاوي,,アブドゥルラフマン・バタウィ,,,,
Q100260102,Mira Kusumarini,,,,,,,,
Q100260132,Muhammad Mustafa Ziyadat,,محمد مصطفى زيادة,,,,,,
Q100260134,Fatemah bnt Rabia,,فاطمة بنت ربيعة التغلبية,,,,,,
Q100260161,Sajida Obaidl,,ساجدة عبيد,,,,,,
Q100260182,"Jād al-Mawlá, Muḥammad Aḥmad",,محمد جاد المولى,,,,,,
Q100260201,Majida Dagher,,ماجدة داغر,,,,,,
Q100260209,Mohamed Ali Saadouni,,محمد علي سعدوني,,,,,,
Q100260349,Mohammed Waleed,,محمد وليد,,,,,,
Q100260352,Khalid Ghuloom,,خالد غلوم,,,,,,
Q100260362,Imed Boukhris,,عماد بوخريص,,,,,,
Q100260379,Dīnā Salīm,,دينا سليم,,,,,,
Q100260392,Hira Singh Thapa,,,,,,,,
Q100260532,Saeed Suleiman,,سعيد سليمان,,サイード・スレイマン,,,,
Q100260557,Jonathan Fröberg,,,,,,,,
Q100260693,Khalid Mubarak,,خالد مبارك النعيمي,,,,,,
Q100260695,Abdulrahman Bilal,,عبد الرحمن بلال,,,,,,
Q100260719,Sami Habib Beldi,,سامي حبيب بلدي,,,,,,
Q100260739,Alexander Richard Svoboda,,ألكسندر ريتشارد سفوبودا,,,,,,
Q100260743,Oussama Omrani,,أسامة العمراني,,,,,,
Q100260761,Joseph Mathia Svoboda,,جوزيف ماثيا سفوبودا,,,,,,
Q100260783,Park Cheong-ho,,,,,,,,
Q100260784,Antone Svoboda,,أنتوني سفوبودا,,,,,,
Q100260795,Vincenzo de Siena,,فينتشنزو دي سيينا,,,,,,
Q100260803,Mahmoud Gad,,محمود جاد,,,,,,
Q100260806,Karim Fouad,Карим Фуад,كريم فؤاد,,,,,,
Q100260890,Emna Fakher,,آمنة فاخر,,,,,,
Q100260999,Muqadasa Ahmadzai,Мугадаса Ахмадзай,,穆卡達薩·阿赫瑪扎伊,ムカダサ・アフマザイ,,,,
Q100261,Wilhelm Riphahn,,,,,,,,
Q100261074,Ghazi Altawbah,,غازي التوبة,,,,,,
Q1002611,Ferenc Folger,,,,,,,,
Q100261106,Arkan Shahab,,أركان شهاب أحمد,,,,,,
Q100261116,Bashar Haydar,,بشار حيدر,,,,,,
Q100261164,Abdullah Al-Asghar bin Ali,,عبد الله الأصغر بن علي,,,,,,
Q100261224,Henry James Ross,,هنري جيمس روس,,,,,,
Q100261272,Bente von der Lippe,,,,,,,,
Q100261278,Alfred Leimdörfer,,,,,,,,
Q100261291,Mustafa Bey Barmada,,مصطفى برمدا,,,,,,
Q100261323,Bilal Martini,,بلال مارتيني,,,,,,
Q100261333,Zoltán Csiki,,,,,,,,
Q100261334,Seth Kishan Dass,,,,,,,,
Q100261354,lṭfī ǧābr,,لطفي جابر,,,,,,
Q100261374,Achref Kheder,,أشرف خضر,,,,,,
Q100261452,James Felix Jones,,جيمس فيليكس جونز,,,,,,
Q100261455,Walid Zidi,,وليد الزيدي,,,,,,
Q100261537,Samuel Evres,,صموئيل إيفرز,,,,,,
Q100261583,Amina Zreik,,أمينة زريق,,,,,,
Q100261588,Nam Hye-seung,,نام هاي سيونغ,,,,,,남혜승
Q1002616,György Folk,,,,,,,,
Q100261615,Marianne Khoury,,ماريان خوري,,,,,,
Q100261626,Zwelethu Radebe,,,,,,,,
Q100261636,Thomas Lauritz Christian Frederik Blich,,,,,,,,
Q100261678,Karl Safar,,,,,,,,
Q100261966,Martha Qumba,,,,,,,,
Q100262,Johannes Steele,,يوهانس شتيل,,,,,,
Q100262012,Flemming Lentfer,,,弗莱明·伦特弗,フレミング・レントフェル,פלמינג לנטפר,,,
Q1002622,János Follinus,,,,,,,,
Q100262243,Mika Rännäli,,,,,,,,
Q100262337,Polites,,,,,,,Πολίτης,
Q100262412,Azziad Nasenya,,,,,,,,
Q100262434,Rudolf Paschkis,,,,,,,,
Q1002625,Ferenc Folnai,,,,,,,,
Q100262515,Makela L. Pululu,,,,,,,,
Q100262679,Lyuben Desev,,,,,,,,
Q100262688,Caitlin Deans,,,,,,,,케이틀린 딘스
Q100262707,Yukimi Moriyama,,,,森山幸美,,,,
Q100262722,Euphemia Wyatt,,,,,,,,
Q100262727,Elizabeth Waddington,,,,,,,Ελίζαμπεθ Γουάντινγκτον,
Q100262740,Kristina Miletić,,,,,,,,
Q100262751,Romain Porral,,,,,,,,
Q100262759,Jack Sanderson,,,,,,,,
Q100262771,Sabína Kupčová,,,,,,,,
Q100262794,Hayley McIntosh,,,,,,,,
Q1002628,János Lajos Folnesics,,,,,,,,
Q100262813,Mayuko Goto,,,,後藤真由子,,,,
Q100262838,Austin Zajur,Остин Заджур,أوستن زاجور,奧斯汀·扎傑,,,,,
Q100262845,Christopher Billopp Wyatt,,,,,,,,
Q100262851,William Edward Wyatt,,,,,,,,
Q100262856,Christopher Billopp Wyatt,,,,,,,,
Q100262863,Mary Wyatt,,,,,,,,
Q100262868,Reverend Edward Winslow,,,,,,,,
Q100262894,Thomas D. Nadeau,,,,,,,,
Q100262905,Marc Picavez,,,,,,,,
Q100263,Petra Gerster,Петра Герстер,,,ペトラ・ゲスター,פטרה גרסטר,,,페트라 게르스터
Q1002630,György Foltinovits,,,,,,,,
Q100263105,Kurt Mürre,,,,,,,,
Q100263123,Justo Rodríguez Gallego,,,,,,,,
Q100263142,Franz von Berg,,,,,,,,
Q100263272,Dumisani Phakathi,,,,,,,,
Q100263322,Peter Saint-Andre,,,,,,,,
Q100263539,Susanne Mugdan,,,,,,,,
Q100263552,Mary Angelica Wyatt,,,,,,,,
Q100263597,Serena Eliza Croghan,,,,,,,,
Q100263646,Lou Berger,,,,,,,,
Q100263682,Frances Billopp,,,,,,,,
Q100263684,Thomas Billopp,,,,,,,,
Q100263689,Abigail Moore,,,,,,,,
Q100263695,Terri Wiltshire,,,,,,,,
Q100263699,Eliza McEvers,,,,,,,,
Q100263701,Jane Kirby,,,,,,,,
Q100263705,George Waddington,,,,,,,Τζορτζ Γουάντινγκτον,
Q100263709,Maria Van Cortlandt,,,,,,,,
Q100263712,Stephanus Groesbeck,,,,,,,,
Q100263714,Elizabeth Lansing,,,,,,,,
Q100263738,Julie Paschkis,,,,,,,,
Q100263784,Deborah Perkin,,,,,,,,
Q100263798,Qin Wu,,,,,,,,
Q100263870,Pablo García Pérez De Lara,,,,,,,,
Q100263934,Michel Millot,,,,,,,,
Q100263994,Simon Schwichtenberg,,,,,,,,
Q100264,Michael Heltau,,,,,,,,
Q100264027,Liang Shitai,,,梁時泰,,,,,
Q1002642,Buhl Woman,,,,,,,,
Q100264252,Daniel Bozinovski,,,,,,,,
Q100264259,Adler Kibe Paz,,,,,,,,
Q100264287,Hamed Owais,Мухаммед Овейс,حامد عويس,,,,,,
Q100264490,Albert Alavedra,,,,,אלברט אלאוורדה,,,
Q100264579,Ofenste Mokae,,,,,,,,
Q100264600,Ben McNamara,,,,,,,,
Q100264621,Constant Meriel,,,,,,,,
Q100264645,Thiébaut Bischene,,,,,,,,
Q100264671,Bernard Wiber,,,,,,,,
Q100264708,Aristide Drouet,,,,,,,,
Q100264734,Henri Simonin,,,,,,,,
Q100264748,Charles Cottalorda,,,,,,,,
Q100264763,Marcel Mazeyrat,,,,,,,,
Q100264770,Ayoub El Hmidi,Аюб Эль Хмиди,أيوب الحميدي,,,,,,
Q100264782,Georges Dever,,,,,,,,
Q100264809,Islam Aslanov,Ислам Асланов,,,,,,,
Q100264843,Hermann Friedrich Artur von Gehring,,,,,,,,
Q100264963,Alexander Clavel-Respinger,,,,,,,,
Q100265,Johann Salver,,,,,,,,
Q100265019,Ernst Miesler,,,,,,,,
Q100265084,Hubert Saleur,,,,,,,,위베르 살뢰르
Q100265189,Michel Tohme,,ميشال طعمة,,,,,,
Q100265207,Joanne Ramos,,,,,,,,
Q100265245,Gilson Delgado,,,,,,,,
Q100265400,Debs Paterson,,,,,,,,
Q100265415,Eva Netland,,,,,,,,
Q100265436,Simon Schwichtenberg,,,,,,,,
Q100265454,Mahamat Khatir Issa,,,,,,,,
Q100265540,Sepp Fellner,,,,,,,,
Q100265548,Eric James Gravolin,,,,,,,,
Q100265555,Alex Stimac,,,,,,,,
Q100265608,Sepp Fellner,,,,,,,,
Q100265869,Loránd Barabás,,,,,,,,
Q100265892,Claudia Palazzi,,,,,,,,
Q100265951,Andreas Paraskevas,Андреас Параскевас,أندرياس باراسكيفاس,,,,,,
Q100265985,Élie May,,,,,,,,
Q100266,Ingeborg von Kusserow,Ингеборг фон Куссеров,,,インゲボルグ・ファン・キュッセロー,,,,
Q100266024,Andrea Bellantone,,,,,,,,
Q100266064,John Kozubik,,,,,,,,
Q1002661,Xie Shaoguang,,,謝韶光,,,,,
Q100266123,Nikola Venedikov,,,,,,,,
Q100266143,Alfred George Marshak,,,,,,,,
Q100266152,Bernard Grech,,,,,,,,
Q100266169,Roberto Ferrari,,,,,,,,
Q100266183,Emil Boehm,,,,,,,,
Q100266194,Emil Boehm,,,,,,,,
Q100266217,Emil Boehm,,,,,,,,
Q100266256,Gilberto Vergne Saboia,,,,,,,,
Q100266269,Hervé de La Haye,,,,,,,,
Q100266273,Erwin Paschkis,,,,,,,,
Q100266277,Giuseppe Contenti,,,,,,,,
Q100266285,Anders Nygaard,,,,,,,,
Q100266329,Charles Sweet,,,,,,,,
Q100266347,Jesús Sagredo,,خيسوس ساغريدو,,,,,,
Q100266365,Adri Castro,,,,,,,,
Q100266372,Johann Friedrich Tinius,,,,,,,,
Q100266454,Rémi Caritey,,,,,,,,
Q100266487,Andrew Jeffcoat,,,安德鲁·杰夫科特,,,,,
Q100266507,Claire Duvivier,,,,,,,,
Q100266596,Robert E. Graham,,,,,,,,
Q100266606,Robert E. Graham,,,,,,,,
Q100266616,Luis Fernando Saldías,,,,,,,,
Q100266623,Guilherme Basseto,,,,,,,,
Q100266628,Kenneth Malcolm Mackay,,,,,,,,
Q100266663,Ahmad ibn Muhammad al-Saffar al-Ahsa'i,,أحمد بن محمد الصفار الأحسائي,,,,,,
Q100266675,Peter Silverton,,,,,,,,
Q100266724,Paul Smy,,,,,,,,
Q100266734,V. K. Rajan,,,,,,,,
Q100266742,Nadia Riad,,نادية رياض,,,,,,
Q100266768,Robert C. Bruce,,,,,,,,
Q100266789,Teresa TyszkiewiczTeresa Tyszkiewicz,,,,,,,,
Q100266805,Marfa Shafirova,Марфа Петровна Шафирова,,,,מרפה שפירובה,,,
Q100266832,Franz Hillmann,,,,,,,,
Q100266850,Christian Kutsam,,,,,,,,
Q100266853,Teresa Tyszkiewicz,,,,,,,,
Q100266854,Mélanie Lemaistre,,,,,,,,
Q100266887,A. Richard Westwood,,,,,,,,
Q100266906,Marie Suzy Legros,,,,,,,,
Q100266935,Mariya Dolgorukova,Мария Сергеевна Долгорукова,,,,,,,
Q100266984,Siri Blakstad,,,,,,,,
Q100267,Joachim Busse,,,,,,,,요아힘 부세
Q100267031,Néstor Adrián Gabellone,,,,,,,,
Q100267148,Alain Panero,,,,,,,,
Q100267180,Lizza Aiken,,,,,,,,
Q100267279,A.B. Wilson,,,,,,,,
Q100267294,Pedro Miguel García Fraile,,,,,,,,
Q100267401,Vincent Delmas,,,,,,,,
Q100267423,Jean-François Bédard,,,,,,,,
Q100267432,Aarushi Nishank,,,,,,आरुषि निशंक,,
Q100267512,Gregory Marks,,,,,,,,
Q100267542,Philippe Monget,,,,,,,,
Q100267549,Ulla Groenewold,,,,,,,,
Q100267570,Léon Carez,,,,,,,,
Q100267595,Cody Collins,,,,,,,,
Q100267605,Bernhard Martin Scherl,,,,,,,,
Q100267610,Auguste Calas,,,,,,,,
Q100267613,Stéphane Dupré-La Tour,,,,,,,,
Q100267646,Paulina Ortiz,,,,,,,,
Q100267670,María del Mar Villafranca Jiménez,,,,,,,,
Q100267706,Massimo Riva,,,,,,,,
Q100267755,Rafiyath Rameeza,,,,,,,,
Q100267789,Sigrid Rahmas,,,,,,,,
Q100267791,Olivier de Champris,,,,,,,,
Q100267796,Christine Siméone,,,,,,,,
Q100267842,William H. Robbins,,,,,,,,
Q100267849,Pauline de Flers,,,,,,,,
Q100267880,Karl E. Paschkis,,,,,,,,
Q100267889,Philippe de Flers,,,,,,,,
Q100267908,Jorge Laporta,,,,,,,,
Q100267938,Raymond Lamboley,,,,,,,,
Q100267939,René Schmidt,,,,,,,,
Q100267940,Johan Hörnell,,,,,,,,
Q100267944,Bradley C. Canon,,,,,,,,
Q100267946,Efraïm Rodríguez Cobos,,,,,,,,
Q100267948,Jean-Paul Coujou,,,,,,,,
Q100267949,Jacqueline Chénieux-Gendron,,,,,,,,
Q100267950,Éric Dessert,,,,,,,,
Q100267959,Jean-Pierre Capel,,,,,,,,
Q100267967,Laurent Fourquet,,,,,,,,
Q100267973,Jean-Yves Riou,,,,,,,,
Q100267980,Jérôme de Gramont,,,,,,,,
Q100267982,Melissa Thomas,,,,,,,,
Q100267984,Nelson de Souza Taveira,,,,,,,,
Q100267996,Heinrich Jahns,,,,,,,,
Q100268,Werner Dahm,,فيرنر دام,,,,,,
Q100268006,José Lavaud,,,,,,,,
Q100268007,Amaresh Datta,,,,,,,,
Q100268035,Josh Cahill,,,,,,,,
Q100268039,Amrudin,,,,,,,,
Q100268040,Gottschalk Volenspit,,,,,,,,
Q100268041,Renzo Guinto,,,,,,,,
Q100268049,Angel Venedikov,,,,,,,,
Q100268052,Monique Grandjean,,,,,,,,
Q100268061,Glen Cooper Henshaw,,,,,,,,
Q100268068,Anna McClellan,,,,,,,,
Q100268091,Odile Celier,,,,,,,,
Q100268092,G. Elliott Morris,,,,G・エリオット・モリス,,,,
Q100268096,Monique Becker,,,,,,,,
Q100268104,Thierry Thévenin,Тьери Тевенен,,,,,,,
Q100268106,Jackson Rowe,,,,,,,,
Q100268107,Bernard Lyonnet,,,,,,,,
Q100268111,Jacques Pelletier,,,,,,,,
Q100268113,Suso Fandiño,,,,,,,,
Q100268124,Heinrich von Rhede,,,,,,,,
Q100268125,Jürgen Evers,,,,,,,,
Q100268126,Ernst Hermann,,,,,,,,
Q100268127,Marcus Vettius Valens,Марк Веттий Валент,,,,,,,
Q100268128,Wilhelm Hirsch,,,,,,,,
Q100268130,Dominique Bourdin-Digoy,,,,,,,,
Q100268134,Eileen Reynolds,,,,,,,,
Q100268135,Robin Rasch,,,,,,,,
Q100268150,Benoît André,,,,,,,,
Q100268156,Jacques Rossi,,,,,,,,
Q100268159,François Cosson,,,,,,,,
Q100268164,Jean L'Ange,,,,,,,,
